PWSID,PWSName,Size,FacilityID,FacilityName,FacilityWaterType,SamplePointID,SamplePointName,SamplePointType,AssociatedFacilityID,AssociatedSamplePointID,CollectionDate,SampleID,Contaminant,MRL,Units,MethodID,AnalyticalResultsSign,AnalyticalResultValue,SampleEventCode,MonitoringRequirement,Region,State,UCMR1SampleType,Contaminant Classification
GA0630000,Clayton County Water Authority,L,11112,Distribution System,SW,503,215 Talmadge Road,DS,,,4/13/20,1182961,HAA5,,�g/L,EPA 552.3,=,28.4225,SEH4,AM,4,GA,,Disinfection Byproducts
GA0630000,Clayton County Water Authority,L,11112,Distribution System,SW,503,215 Talmadge Road,DS,,,4/13/20,1182961,HAA6Br,,�g/L,EPA 552.3,=,9.333,SEH4,AM,4,GA,,Disinfection Byproducts
GA0630000,Clayton County Water Authority,L,11112,Distribution System,SW,503,215 Talmadge Road,DS,,,4/13/20,1182961,HAA9,,�g/L,EPA 552.3,=,36.2285,SEH4,AM,4,GA,,Disinfection Byproducts
GA0630000,Clayton County Water Authority,L,11112,Distribution System,SW,504,644 Lake Mirror Road,DS,,,7/16/19,1135084,HAA9,,�g/L,EPA 552.3,=,73.943,SEH1,AM,4,GA,,Disinfection Byproducts
GA0630000,Clayton County Water Authority,L,11112,Distribution System,SW,504,644 Lake Mirror Road,DS,,,7/16/19,1135084,HAA6Br,,�g/L,EPA 552.3,=,14.417,SEH1,AM,4,GA,,Disinfection Byproducts
GA0630000,Clayton County Water Authority,L,11112,Distribution System,SW,504,644 Lake Mirror Road,DS,,,7/16/19,1135084,HAA5,,�g/L,EPA 552.3,=,61.354,SEH1,AM,4,GA,,Disinfection Byproducts
GA0630000,Clayton County Water Authority,L,11112,Distribution System,SW,504,644 Lake Mirror Road,DS,,,10/22/19,1156815,HAA5,,�g/L,EPA 552.3,=,38.6975,SEH2,AM,4,GA,,Disinfection Byproducts
GA0630000,Clayton County Water Authority,L,11112,Distribution System,SW,504,644 Lake Mirror Road,DS,,,10/22/19,1156815,HAA6Br,,�g/L,EPA 552.3,=,17.43,SEH2,AM,4,GA,,Disinfection Byproducts
GA0630000,Clayton County Water Authority,L,11112,Distribution System,SW,504,644 Lake Mirror Road,DS,,,10/22/19,1156815,HAA9,,�g/L,EPA 552.3,=,54.0375,SEH2,AM,4,GA,,Disinfection Byproducts
GA0630000,Clayton County Water Authority,L,11112,Distribution System,SW,504,644 Lake Mirror Road,DS,,,1/22/20,1170607,HAA5,,�g/L,EPA 552.3,=,39.905,SEH3,AM,4,GA,,Disinfection Byproducts
GA0630000,Clayton County Water Authority,L,11112,Distribution System,SW,504,644 Lake Mirror Road,DS,,,1/22/20,1170607,HAA9,,�g/L,EPA 552.3,=,50.434,SEH3,AM,4,GA,,Disinfection Byproducts
GA0630000,Clayton County Water Authority,L,11112,Distribution System,SW,504,644 Lake Mirror Road,DS,,,1/22/20,1170607,HAA6Br,,�g/L,EPA 552.3,=,11.692,SEH3,AM,4,GA,,Disinfection Byproducts
GA0630000,Clayton County Water Authority,L,11112,Distribution System,SW,504,644 Lake Mirror Road,DS,,,4/13/20,1182962,HAA9,,�g/L,EPA 552.3,=,35.727,SEH4,AM,4,GA,,Disinfection Byproducts
GA0630000,Clayton County Water Authority,L,11112,Distribution System,SW,504,644 Lake Mirror Road,DS,,,4/13/20,1182962,HAA6Br,,�g/L,EPA 552.3,=,11.945,SEH4,AM,4,GA,,Disinfection Byproducts
GA0630000,Clayton County Water Authority,L,11112,Distribution System,SW,504,644 Lake Mirror Road,DS,,,4/13/20,1182962,HAA5,,�g/L,EPA 552.3,=,25.631,SEH4,AM,4,GA,,Disinfection Byproducts
GA0630000,Clayton County Water Authority,L,11112,Distribution System,SW,505,2601 Steele Drive,DS,,,7/16/19,1135085,HAA9,,�g/L,EPA 552.3,=,59.196,SEH1,AM,4,GA,,Disinfection Byproducts
GA0630000,Clayton County Water Authority,L,11112,Distribution System,SW,505,2601 Steele Drive,DS,,,7/16/19,1135085,HAA6Br,,�g/L,EPA 552.3,=,11.163,SEH1,AM,4,GA,,Disinfection Byproducts
GA0630000,Clayton County Water Authority,L,11112,Distribution System,SW,505,2601 Steele Drive,DS,,,7/16/19,1135085,HAA5,,�g/L,EPA 552.3,=,49.471,SEH1,AM,4,GA,,Disinfection Byproducts
GA0630000,Clayton County Water Authority,L,11112,Distribution System,SW,505,2601 Steele Drive,DS,,,10/22/19,1156816,HAA9,,�g/L,EPA 552.3,=,57.509,SEH2,AM,4,GA,,Disinfection Byproducts
GA0630000,Clayton County Water Authority,L,11112,Distribution System,SW,505,2601 Steele Drive,DS,,,10/22/19,1156816,HAA6Br,,�g/L,EPA 552.3,=,11.309,SEH2,AM,4,GA,,Disinfection Byproducts
GA0630000,Clayton County Water Authority,L,11112,Distribution System,SW,505,2601 Steele Drive,DS,,,10/22/19,1156816,HAA5,,�g/L,EPA 552.3,=,47.358,SEH2,AM,4,GA,,Disinfection Byproducts
GA0630000,Clayton County Water Authority,L,11112,Distribution System,SW,505,2601 Steele Drive,DS,,,1/22/20,1170610,HAA6Br,,�g/L,EPA 552.3,=,8.363,SEH3,AM,4,GA,,Disinfection Byproducts
GA0630000,Clayton County Water Authority,L,11112,Distribution System,SW,505,2601 Steele Drive,DS,,,1/22/20,1170610,HAA9,,�g/L,EPA 552.3,=,35.875,SEH3,AM,4,GA,,Disinfection Byproducts
GA0630000,Clayton County Water Authority,L,11112,Distribution System,SW,505,2601 Steele Drive,DS,,,1/22/20,1170610,HAA5,,�g/L,EPA 552.3,=,28.636,SEH3,AM,4,GA,,Disinfection Byproducts
GA0630000,Clayton County Water Authority,L,11112,Distribution System,SW,505,2601 Steele Drive,DS,,,4/13/20,1182963,HAA6Br,,�g/L,EPA 552.3,=,9.314,SEH4,AM,4,GA,,Disinfection Byproducts
GA0630000,Clayton County Water Authority,L,11112,Distribution System,SW,505,2601 Steele Drive,DS,,,4/13/20,1182963,HAA5,,�g/L,EPA 552.3,=,27.9945,SEH4,AM,4,GA,,Disinfection Byproducts
GA0630000,Clayton County Water Authority,L,11112,Distribution System,SW,505,2601 Steele Drive,DS,,,4/13/20,1182963,HAA9,,�g/L,EPA 552.3,=,35.6395,SEH4,AM,4,GA,,Disinfection Byproducts
GA0630000,Clayton County Water Authority,L,11112,Distribution System,SW,506,5647 Riverdale Road,DS,,,7/16/19,1135086,HAA5,,�g/L,EPA 552.3,=,54.784,SEH1,AM,4,GA,,Disinfection Byproducts
GA0630000,Clayton County Water Authority,L,11112,Distribution System,SW,506,5647 Riverdale Road,DS,,,7/16/19,1135086,HAA6Br,,�g/L,EPA 552.3,=,13.146,SEH1,AM,4,GA,,Disinfection Byproducts
GA0630000,Clayton County Water Authority,L,11112,Distribution System,SW,506,5647 Riverdale Road,DS,,,7/16/19,1135086,HAA9,,�g/L,EPA 552.3,=,66.347,SEH1,AM,4,GA,,Disinfection Byproducts
GA0630000,Clayton County Water Authority,L,11112,Distribution System,SW,506,5647 Riverdale Road,DS,,,10/22/19,1156817,HAA9,,�g/L,EPA 552.3,=,59.938,SEH2,AM,4,GA,,Disinfection Byproducts
GA0630000,Clayton County Water Authority,L,11112,Distribution System,SW,506,5647 Riverdale Road,DS,,,10/22/19,1156817,HAA5,,�g/L,EPA 552.3,=,45.429,SEH2,AM,4,GA,,Disinfection Byproducts
GA0630000,Clayton County Water Authority,L,11112,Distribution System,SW,506,5647 Riverdale Road,DS,,,10/22/19,1156817,HAA6Br,,�g/L,EPA 552.3,=,16.669,SEH2,AM,4,GA,,Disinfection Byproducts
GA0630000,Clayton County Water Authority,L,11112,Distribution System,SW,506,5647 Riverdale Road,DS,,,1/22/20,1170611,HAA6Br,,�g/L,EPA 552.3,=,10.646,SEH3,AM,4,GA,,Disinfection Byproducts
GA0630000,Clayton County Water Authority,L,11112,Distribution System,SW,506,5647 Riverdale Road,DS,,,1/22/20,1170611,HAA5,,�g/L,EPA 552.3,=,34.8855,SEH3,AM,4,GA,,Disinfection Byproducts
GA0630000,Clayton County Water Authority,L,11112,Distribution System,SW,506,5647 Riverdale Road,DS,,,1/22/20,1170611,HAA9,,�g/L,EPA 552.3,=,44.3915,SEH3,AM,4,GA,,Disinfection Byproducts
GA0630000,Clayton County Water Authority,L,11112,Distribution System,SW,506,5647 Riverdale Road,DS,,,4/13/20,1182964,HAA5,,�g/L,EPA 552.3,=,25.664,SEH4,AM,4,GA,,Disinfection Byproducts
GA0630000,Clayton County Water Authority,L,11112,Distribution System,SW,506,5647 Riverdale Road,DS,,,4/13/20,1182964,HAA9,,�g/L,EPA 552.3,=,34.46,SEH4,AM,4,GA,,Disinfection Byproducts
GA0630000,Clayton County Water Authority,L,11112,Distribution System,SW,506,5647 Riverdale Road,DS,,,4/13/20,1182964,HAA6Br,,�g/L,EPA 552.3,=,10.358,SEH4,AM,4,GA,,Disinfection Byproducts
GA0630000,Clayton County Water Authority,L,11112,Distribution System,SW,507,Gilgal Way,DS,,,7/16/19,1135087,HAA9,,�g/L,EPA 552.3,=,42.853,SEH1,AM,4,GA,,Disinfection Byproducts
GA0630000,Clayton County Water Authority,L,11112,Distribution System,SW,507,Gilgal Way,DS,,,7/16/19,1135087,HAA5,,�g/L,EPA 552.3,=,34.482,SEH1,AM,4,GA,,Disinfection Byproducts
GA0630000,Clayton County Water Authority,L,11112,Distribution System,SW,507,Gilgal Way,DS,,,7/16/19,1135087,HAA6Br,,�g/L,EPA 552.3,=,9.214,SEH1,AM,4,GA,,Disinfection Byproducts
GA0630000,Clayton County Water Authority,L,11112,Distribution System,SW,507,Gilgal Way,DS,,,10/22/19,1156818,HAA5,,�g/L,EPA 552.3,=,32.734,SEH2,AM,4,GA,,Disinfection Byproducts
GA0630000,Clayton County Water Authority,L,11112,Distribution System,SW,507,Gilgal Way,DS,,,10/22/19,1156818,HAA6Br,,�g/L,EPA 552.3,=,17.065,SEH2,AM,4,GA,,Disinfection Byproducts
GA0630000,Clayton County Water Authority,L,11112,Distribution System,SW,507,Gilgal Way,DS,,,10/22/19,1156818,HAA9,,�g/L,EPA 552.3,=,47.98,SEH2,AM,4,GA,,Disinfection Byproducts
GA0630000,Clayton County Water Authority,L,11112,Distribution System,SW,507,Gilgal Way,DS,,,1/22/20,1170612,HAA9,,�g/L,EPA 552.3,=,50.8355,SEH3,AM,4,GA,,Disinfection Byproducts
GA0630000,Clayton County Water Authority,L,11112,Distribution System,SW,507,Gilgal Way,DS,,,1/22/20,1170612,HAA5,,�g/L,EPA 552.3,=,40.0885,SEH3,AM,4,GA,,Disinfection Byproducts
GA0630000,Clayton County Water Authority,L,11112,Distribution System,SW,507,Gilgal Way,DS,,,1/22/20,1170612,HAA6Br,,�g/L,EPA 552.3,=,11.882,SEH3,AM,4,GA,,Disinfection Byproducts
GA0630000,Clayton County Water Authority,L,11112,Distribution System,SW,507,Gilgal Way,DS,,,4/13/20,1182965,HAA5,,�g/L,EPA 552.3,=,25.853,SEH4,AM,4,GA,,Disinfection Byproducts
GA0630000,Clayton County Water Authority,L,11112,Distribution System,SW,507,Gilgal Way,DS,,,4/13/20,1182965,HAA6Br,,�g/L,EPA 552.3,=,11.346,SEH4,AM,4,GA,,Disinfection Byproducts
GA0630000,Clayton County Water Authority,L,11112,Distribution System,SW,507,Gilgal Way,DS,,,4/13/20,1182965,HAA9,,�g/L,EPA 552.3,=,35.595,SEH4,AM,4,GA,,Disinfection Byproducts
GA0630000,Clayton County Water Authority,L,11112,Distribution System,SW,508,5192 Southridge Parkway,DS,,,7/16/19,1135088,HAA5,,�g/L,EPA 552.3,=,62.4,SEH1,AM,4,GA,,Disinfection Byproducts
GA0630000,Clayton County Water Authority,L,11112,Distribution System,SW,508,5192 Southridge Parkway,DS,,,7/16/19,1135088,HAA6Br,,�g/L,EPA 552.3,=,15.022,SEH1,AM,4,GA,,Disinfection Byproducts
GA0630000,Clayton County Water Authority,L,11112,Distribution System,SW,508,5192 Southridge Parkway,DS,,,7/16/19,1135088,HAA9,,�g/L,EPA 552.3,=,75.401,SEH1,AM,4,GA,,Disinfection Byproducts
GA0630000,Clayton County Water Authority,L,11112,Distribution System,SW,508,5192 Southridge Parkway,DS,,,10/22/19,1156819,HAA9,,�g/L,EPA 552.3,=,64.114,SEH2,AM,4,GA,,Disinfection Byproducts
GA0630000,Clayton County Water Authority,L,11112,Distribution System,SW,508,5192 Southridge Parkway,DS,,,10/22/19,1156819,HAA5,,�g/L,EPA 552.3,=,47.172,SEH2,AM,4,GA,,Disinfection Byproducts
GA0630000,Clayton County Water Authority,L,11112,Distribution System,SW,508,5192 Southridge Parkway,DS,,,10/22/19,1156819,HAA6Br,,�g/L,EPA 552.3,=,19.675,SEH2,AM,4,GA,,Disinfection Byproducts
GA0630000,Clayton County Water Authority,L,11112,Distribution System,SW,508,5192 Southridge Parkway,DS,,,1/22/20,1170613,HAA5,,�g/L,EPA 552.3,=,38.0975,SEH3,AM,4,GA,,Disinfection Byproducts
GA0630000,Clayton County Water Authority,L,11112,Distribution System,SW,508,5192 Southridge Parkway,DS,,,1/22/20,1170613,HAA6Br,,�g/L,EPA 552.3,=,12.142,SEH3,AM,4,GA,,Disinfection Byproducts
GA0630000,Clayton County Water Authority,L,11112,Distribution System,SW,508,5192 Southridge Parkway,DS,,,1/22/20,1170613,HAA9,,�g/L,EPA 552.3,=,48.8505,SEH3,AM,4,GA,,Disinfection Byproducts
GA0630000,Clayton County Water Authority,L,11112,Distribution System,SW,508,5192 Southridge Parkway,DS,,,4/13/20,1182966,HAA9,,�g/L,EPA 552.3,=,35.568,SEH4,AM,4,GA,,Disinfection Byproducts
GA0630000,Clayton County Water Authority,L,11112,Distribution System,SW,508,5192 Southridge Parkway,DS,,,4/13/20,1182966,HAA6Br,,�g/L,EPA 552.3,=,11.74,SEH4,AM,4,GA,,Disinfection Byproducts
GA0630000,Clayton County Water Authority,L,11112,Distribution System,SW,508,5192 Southridge Parkway,DS,,,4/13/20,1182966,HAA5,,�g/L,EPA 552.3,=,25.532,SEH4,AM,4,GA,,Disinfection Byproducts
GA0630000,Clayton County Water Authority,L,11112,Distribution System,SW,509,266 Main Street,DS,,,7/16/19,1135089,HAA6Br,,�g/L,EPA 552.3,=,10.049,SEH1,AM,4,GA,,Disinfection Byproducts
GA0630000,Clayton County Water Authority,L,11112,Distribution System,SW,509,266 Main Street,DS,,,7/16/19,1135089,HAA9,,�g/L,EPA 552.3,=,55.814,SEH1,AM,4,GA,,Disinfection Byproducts
GA0630000,Clayton County Water Authority,L,11112,Distribution System,SW,509,266 Main Street,DS,,,7/16/19,1135089,HAA5,,�g/L,EPA 552.3,=,46.877,SEH1,AM,4,GA,,Disinfection Byproducts
GA0630000,Clayton County Water Authority,L,11112,Distribution System,SW,509,266 Main Street,DS,,,10/28/19,1158043,HAA5,,�g/L,EPA 552.3,=,37.2325,SEH2,AM,4,GA,,Disinfection Byproducts
GA0630000,Clayton County Water Authority,L,11112,Distribution System,SW,509,266 Main Street,DS,,,10/28/19,1158043,HAA6Br,,�g/L,EPA 552.3,=,12.702,SEH2,AM,4,GA,,Disinfection Byproducts
GA0630000,Clayton County Water Authority,L,11112,Distribution System,SW,509,266 Main Street,DS,,,10/28/19,1158043,HAA9,,�g/L,EPA 552.3,=,48.3125,SEH2,AM,4,GA,,Disinfection Byproducts
GA0630000,Clayton County Water Authority,L,11112,Distribution System,SW,509,266 Main Street,DS,,,1/22/20,1170614,HAA5,,�g/L,EPA 552.3,=,33.039,SEH3,AM,4,GA,,Disinfection Byproducts
GA0630000,Clayton County Water Authority,L,11112,Distribution System,SW,509,266 Main Street,DS,,,1/22/20,1170614,HAA6Br,,�g/L,EPA 552.3,=,10.608,SEH3,AM,4,GA,,Disinfection Byproducts
GA0630000,Clayton County Water Authority,L,11112,Distribution System,SW,509,266 Main Street,DS,,,1/22/20,1170614,HAA9,,�g/L,EPA 552.3,=,42.427,SEH3,AM,4,GA,,Disinfection Byproducts
GA0630000,Clayton County Water Authority,L,11112,Distribution System,SW,509,266 Main Street,DS,,,4/13/20,1182967,HAA5,,�g/L,EPA 552.3,=,24.813,SEH4,AM,4,GA,,Disinfection Byproducts
GA0630000,Clayton County Water Authority,L,11112,Distribution System,SW,509,266 Main Street,DS,,,4/13/20,1182967,HAA9,,�g/L,EPA 552.3,=,31.863,SEH4,AM,4,GA,,Disinfection Byproducts
GA0630000,Clayton County Water Authority,L,11112,Distribution System,SW,509,266 Main Street,DS,,,4/13/20,1182967,HAA6Br,,�g/L,EPA 552.3,=,8.516,SEH4,AM,4,GA,,Disinfection Byproducts
GA0630000,Clayton County Water Authority,L,11112,Distribution System,SW,510,6381 Highway 42,DS,,,7/16/19,1135090,HAA9,,�g/L,EPA 552.3,=,60.315,SEH1,AM,4,GA,,Disinfection Byproducts
GA0630000,Clayton County Water Authority,L,11112,Distribution System,SW,510,6381 Highway 42,DS,,,7/16/19,1135090,HAA6Br,,�g/L,EPA 552.3,=,10.731,SEH1,AM,4,GA,,Disinfection Byproducts
GA0630000,Clayton County Water Authority,L,11112,Distribution System,SW,510,6381 Highway 42,DS,,,7/16/19,1135090,HAA5,,�g/L,EPA 552.3,=,50.855,SEH1,AM,4,GA,,Disinfection Byproducts
GA0630000,Clayton County Water Authority,L,11112,Distribution System,SW,510,6381 Highway 42,DS,,,10/22/19,1156821,HAA5,,�g/L,EPA 552.3,=,46.033,SEH2,AM,4,GA,,Disinfection Byproducts
GA0630000,Clayton County Water Authority,L,11112,Distribution System,SW,510,6381 Highway 42,DS,,,10/22/19,1156821,HAA6Br,,�g/L,EPA 552.3,=,10.875,SEH2,AM,4,GA,,Disinfection Byproducts
GA0630000,Clayton County Water Authority,L,11112,Distribution System,SW,510,6381 Highway 42,DS,,,10/22/19,1156821,HAA9,,�g/L,EPA 552.3,=,55.824,SEH2,AM,4,GA,,Disinfection Byproducts
GA0630000,Clayton County Water Authority,L,11112,Distribution System,SW,510,6381 Highway 42,DS,,,1/22/20,1170615,HAA9,,�g/L,EPA 552.3,=,38.207,SEH3,AM,4,GA,,Disinfection Byproducts
GA0630000,Clayton County Water Authority,L,11112,Distribution System,SW,510,6381 Highway 42,DS,,,1/22/20,1170615,HAA5,,�g/L,EPA 552.3,=,30.808,SEH3,AM,4,GA,,Disinfection Byproducts
GA0630000,Clayton County Water Authority,L,11112,Distribution System,SW,510,6381 Highway 42,DS,,,1/22/20,1170615,HAA6Br,,�g/L,EPA 552.3,=,8.432,SEH3,AM,4,GA,,Disinfection Byproducts
GA0630000,Clayton County Water Authority,L,11112,Distribution System,SW,510,6381 Highway 42,DS,,,4/13/20,1182968,HAA9,,�g/L,EPA 552.3,=,33.812,SEH4,AM,4,GA,,Disinfection Byproducts
GA0630000,Clayton County Water Authority,L,11112,Distribution System,SW,510,6381 Highway 42,DS,,,4/13/20,1182968,HAA5,,�g/L,EPA 552.3,=,26.545,SEH4,AM,4,GA,,Disinfection Byproducts
GA0630000,Clayton County Water Authority,L,11112,Distribution System,SW,510,6381 Highway 42,DS,,,4/13/20,1182968,HAA6Br,,�g/L,EPA 552.3,=,8.93,SEH4,AM,4,GA,,Disinfection Byproducts
GA0630000,Clayton County Water Authority,L,11112,Distribution System,SW,511,11 Upper Riverdale Road,DS,,,7/16/19,1135091,HAA6Br,,�g/L,EPA 552.3,=,15.257,SEH1,AM,4,GA,,Disinfection Byproducts
GA0630000,Clayton County Water Authority,L,11112,Distribution System,SW,511,11 Upper Riverdale Road,DS,,,7/16/19,1135091,HAA9,,�g/L,EPA 552.3,=,74.526,SEH1,AM,4,GA,,Disinfection Byproducts
GA0630000,Clayton County Water Authority,L,11112,Distribution System,SW,511,11 Upper Riverdale Road,DS,,,7/16/19,1135091,HAA5,,�g/L,EPA 552.3,=,61.221,SEH1,AM,4,GA,,Disinfection Byproducts
GA0630000,Clayton County Water Authority,L,11112,Distribution System,SW,511,11 Upper Riverdale Road,DS,,,10/28/19,1158044,HAA6Br,,�g/L,EPA 552.3,=,14.259,SEH2,AM,4,GA,,Disinfection Byproducts
GA0630000,Clayton County Water Authority,L,11112,Distribution System,SW,511,11 Upper Riverdale Road,DS,,,10/28/19,1158044,HAA9,,�g/L,EPA 552.3,=,52.299,SEH2,AM,4,GA,,Disinfection Byproducts
GA0630000,Clayton County Water Authority,L,11112,Distribution System,SW,511,11 Upper Riverdale Road,DS,,,10/28/19,1158044,HAA5,,�g/L,EPA 552.3,=,40.077,SEH2,AM,4,GA,,Disinfection Byproducts
GA0630000,Clayton County Water Authority,L,11112,Distribution System,SW,511,11 Upper Riverdale Road,DS,,,1/22/20,1170616,HAA9,,�g/L,EPA 552.3,=,48.107,SEH3,AM,4,GA,,Disinfection Byproducts
GA0630000,Clayton County Water Authority,L,11112,Distribution System,SW,511,11 Upper Riverdale Road,DS,,,1/22/20,1170616,HAA6Br,,�g/L,EPA 552.3,=,11.718,SEH3,AM,4,GA,,Disinfection Byproducts
GA0630000,Clayton County Water Authority,L,11112,Distribution System,SW,511,11 Upper Riverdale Road,DS,,,1/22/20,1170616,HAA5,,�g/L,EPA 552.3,=,37.612,SEH3,AM,4,GA,,Disinfection Byproducts
GA0630000,Clayton County Water Authority,L,11112,Distribution System,SW,511,11 Upper Riverdale Road,DS,,,4/13/20,1182969,HAA5,,�g/L,EPA 552.3,=,24.133,SEH4,AM,4,GA,,Disinfection Byproducts
GA0630000,Clayton County Water Authority,L,11112,Distribution System,SW,511,11 Upper Riverdale Road,DS,,,4/13/20,1182969,HAA6Br,,�g/L,EPA 552.3,=,11.228,SEH4,AM,4,GA,,Disinfection Byproducts
GA0630000,Clayton County Water Authority,L,11112,Distribution System,SW,511,11 Upper Riverdale Road,DS,,,4/13/20,1182969,HAA9,,�g/L,EPA 552.3,=,33.63,SEH4,AM,4,GA,,Disinfection Byproducts
GA0630000,Clayton County Water Authority,L,11112,Distribution System,SW,512,239 Highway 42,DS,,,7/16/19,1135092,HAA5,,�g/L,EPA 552.3,=,51.481,SEH1,AM,4,GA,,Disinfection Byproducts
GA0630000,Clayton County Water Authority,L,11112,Distribution System,SW,512,239 Highway 42,DS,,,7/16/19,1135092,HAA6Br,,�g/L,EPA 552.3,=,12.112,SEH1,AM,4,GA,,Disinfection Byproducts
GA0630000,Clayton County Water Authority,L,11112,Distribution System,SW,512,239 Highway 42,DS,,,7/16/19,1135092,HAA9,,�g/L,EPA 552.3,=,62.082,SEH1,AM,4,GA,,Disinfection Byproducts
GA0630000,Clayton County Water Authority,L,11112,Distribution System,SW,512,239 Highway 42,DS,,,10/22/19,1156823,HAA6Br,,�g/L,EPA 552.3,=,18.681,SEH2,AM,4,GA,,Disinfection Byproducts
GA0630000,Clayton County Water Authority,L,11112,Distribution System,SW,512,239 Highway 42,DS,,,10/22/19,1156823,HAA5,,�g/L,EPA 552.3,=,47.713,SEH2,AM,4,GA,,Disinfection Byproducts
GA0630000,Clayton County Water Authority,L,11112,Distribution System,SW,512,239 Highway 42,DS,,,10/22/19,1156823,HAA9,,�g/L,EPA 552.3,=,63.95,SEH2,AM,4,GA,,Disinfection Byproducts
GA0630000,Clayton County Water Authority,L,11112,Distribution System,SW,512,239 Highway 42,DS,,,1/22/20,1170617,HAA9,,�g/L,EPA 552.3,=,47.142,SEH3,AM,4,GA,,Disinfection Byproducts
GA0630000,Clayton County Water Authority,L,11112,Distribution System,SW,512,239 Highway 42,DS,,,1/22/20,1170617,HAA6Br,,�g/L,EPA 552.3,=,11.09,SEH3,AM,4,GA,,Disinfection Byproducts
GA0630000,Clayton County Water Authority,L,11112,Distribution System,SW,512,239 Highway 42,DS,,,1/22/20,1170617,HAA5,,�g/L,EPA 552.3,=,37.198,SEH3,AM,4,GA,,Disinfection Byproducts
GA0630000,Clayton County Water Authority,L,11112,Distribution System,SW,512,239 Highway 42,DS,,,4/13/20,1182970,HAA6Br,,�g/L,EPA 552.3,=,11.225,SEH4,AM,4,GA,,Disinfection Byproducts
GA0630000,Clayton County Water Authority,L,11112,Distribution System,SW,512,239 Highway 42,DS,,,4/13/20,1182970,HAA9,,�g/L,EPA 552.3,=,34.958,SEH4,AM,4,GA,,Disinfection Byproducts
GA0630000,Clayton County Water Authority,L,11112,Distribution System,SW,512,239 Highway 42,DS,,,4/13/20,1182970,HAA5,,�g/L,EPA 552.3,=,25.506,SEH4,AM,4,GA,,Disinfection Byproducts
GA0630000,Clayton County Water Authority,L,11113,Atlanta,SW,305,Atlanta Connector,EP,,,7/16/19,1135076,quinoline,0.02,�g/L,EPA 530,<,,SEA1,AM,4,GA,,Semivolatile organic compound
GA0630000,Clayton County Water Authority,L,11113,Atlanta,SW,305,Atlanta Connector,EP,,,7/16/19,1135076,o-toluidine,0.007,�g/L,EPA 530,<,,SEA1,AM,4,GA,,Semivolatile organic compound
GA0630000,Clayton County Water Authority,L,11113,Atlanta,SW,305,Atlanta Connector,EP,,,7/16/19,1135076,butylated hydroxyanisole,0.03,�g/L,EPA 530,<,,SEA1,AM,4,GA,,Semivolatile organic compound
GA0630000,Clayton County Water Authority,L,11113,Atlanta,SW,305,Atlanta Connector,EP,,,7/16/19,1135076,oxyfluorfen,0.05,�g/L,EPA 525.3,<,,SEA1,AM,4,GA,,Pesticide
GA0630000,Clayton County Water Authority,L,11113,Atlanta,SW,305,Atlanta Connector,EP,,,7/16/19,1135076,tribufos,0.07,�g/L,EPA 525.3,<,,SEA1,AM,4,GA,,Pesticide
